Date,Open,High,Low,Close,Volume
2022-03-01 00:00:00-05:00,162.07383007117033,163.94354328714707,159.3873645469528,160.59774780273438,83474400
2022-03-02 00:00:00-05:00,161.76876250392863,164.69140636238802,160.35172123734418,163.90415954589844,79724800
2022-03-03 00:00:00-05:00,165.78371011148872,166.21669661748916,162.91027195360368,163.5794219970703,76678400
2022-03-04 00:00:00-05:00,161.8671969888056,162.91029278730187,159.5153063627005,160.5682373046875,83737200
2022-03-07 00:00:00-05:00,160.7551779306378,162.38871235198252,156.50405437853348,156.75991821289062,96418800
2022-03-08 00:00:00-05:00,156.28761181988324,160.28287244930655,153.31576171497022,154.9296112060547,131148300
2022-03-09 00:00:00-05:00,158.905153435018,160.80438687004462,156.86816795403388,160.35171508789062,91454900
2022-03-10 00:00:00-05:00,157.64559087729302,157.83256370946663,153.49287802702014,155.9923858642578,105342000
2022-03-11 00:00:00-05:00,156.39581380133617,156.7402389691296,152.03645847766137,152.26278686523438,96970100
2022-03-14 00:00:00-04:00,149.035105347276,151.66253001815127,147.70664029732,148.2183380126953,108732100
2022-03-15 00:00:00-04:00,148.4938731423045,153.08942257610076,147.98217542358523,152.6170654296875,92964300
2022-03-16 00:00:00-04:00,154.54582575293017,157.44878471807237,151.99712715402308,157.04531860351562,102300200
2022-03-17 00:00:00-04:00,156.08092377543556,158.43281401642653,155.11655432923627,158.05886840820312,75615400
2022-03-18 00:00:00-04:00,157.9506391261387,161.85733809568418,157.21259798603037,161.3653106689453,123511700
2022-03-21 00:00:00-04:00,160.90278834594352,163.69751527513725,160.410760966115,162.74298095703125,95811400
2022-03-22 00:00:00-04:00,162.87089425645846,166.71855188517935,162.28047042303692,166.1281280517578,81532000
2022-03-23 00:00:00-04:00,165.3113688542094,169.88721760148997,164.9767788153055,167.4959716796875,98062700
2022-03-24 00:00:00-04:00,168.33243390367338,171.36332488957797,167.49599622256298,171.29444885253906,90131400
2022-03-25 00:00:00-04:00,171.10747947713025,172.48515040066314,169.99549257889427,171.93408203125,80546200
2022-03-28 00:00:00-04:00,169.42470274506977,172.92793521618862,169.2574152411662,172.80001831054688,90371900
2022-03-29 00:00:00-04:00,173.87266694795463,176.1556665638957,173.52824171831267,176.10647583007812,100589400
2022-03-30 00:00:00-04:00,175.7030016679424,176.74609743731983,173.88249413539714,174.93544006347656,92633200
2022-03-31 00:00:00-04:00,175.00432947989117,175.19130232369773,171.61917803441048,171.82583618164062,103049300
2022-04-01 00:00:00-04:00,171.2550749570232,172.09152763755276,169.19840379678678,171.53060913085938,78751300
2022-04-04 00:00:00-04:00,171.78645453057726,175.6439475646401,171.6585226009615,175.59474182128906,76468400
2022-04-05 00:00:00-04:00,174.66972709725982,175.4569739407951,171.638836509714,172.2686309814453,73401800
2022-04-06 00:00:00-04:00,169.61169680197753,170.86145068243167,167.4172586616336,169.09014892578125,89058800
2022-04-07 00:00:00-04:00,168.4308330803216,170.59575076458447,167.14172361896223,169.39520263671875,77594700
2022-04-08 00:00:00-04:00,169.04090817021842,169.04090817021842,166.50204534741303,167.3778533935547,76575500
2022-04-11 00:00:00-04:00,166.0198950514866,166.33478478538393,162.8610724769926,163.10708618164062,72246700
2022-04-12 00:00:00-04:00,165.3408783419899,167.16137056561655,163.9828780227514,164.9866180419922,79265200
2022-04-13 00:00:00-04:00,164.72092298955894,168.31271679879137,164.1108138532633,167.68292236328125,70618900
2022-04-14 00:00:00-04:00,167.8994330781819,168.5390777375964,162.4084052337266,162.6544189453125,75329400
2022-04-18 00:00:00-04:00,161.3062855621602,163.94356063555975,160.96187533903773,162.43795776367188,69023900
2022-04-19 00:00:00-04:00,162.3887336211493,165.14409017149563,161.2964321500132,164.73077392578125,67723800
2022-04-20 00:00:00-04:00,166.06909457220715,166.18719136722032,163.45152002793873,164.56349182128906,67929800
2022-04-21 00:00:00-04:00,166.2167361075696,168.79495544067572,163.2645710639869,163.7664337158203,87227800
2022-04-22 00:00:00-04:00,163.80576949112535,165.1932753547798,158.92485105020066,159.21022033691406,84882400
2022-04-25 00:00:00-04:00,158.55087591044014,160.56819088887514,155.93330202737678,160.28282165527344,96046400
2022-04-26 00:00:00-04:00,159.66288486961668,159.75144619433357,154.22106324602348,154.29978942871094,95623200
2022-04-27 00:00:00-04:00,153.42397608702464,157.24209821717469,152.9024282829644,154.07345581054688,88063200
2022-04-28 00:00:00-04:00,156.71071626419635,161.89668891256514,156.39581154213602,161.0307159423828,130216800
2022-04-29 00:00:00-04:00,159.25942241026976,163.54990186297132,154.74261456190868,155.13623046875,131747600
2022-05-02 00:00:00-04:00,154.2112612412753,155.70701398729622,150.82610973572451,155.4413299560547,123055300
2022-05-03 00:00:00-04:00,155.6282627909498,158.14745572719883,153.8274556953841,156.9370574951172,88966500
2022-05-04 00:00:00-04:00,157.12403328379716,163.82544428980776,156.7205671988061,163.37278747558594,108256500
2022-05-05 00:00:00-04:00,161.23738888499025,161.46371729012728,152.47929194392455,154.27027893066406,130525300
2022-05-06 00:00:00-04:00,153.74795219056614,157.12822726592017,151.94448418251287,154.99954223632812,116124600
2022-05-09 00:00:00-04:00,152.68359108165603,153.57055058807703,149.293481863643,149.85520935058594,131577900
2022-05-10 00:00:00-04:00,153.26504901265346,154.46736088090017,150.71259117184084,152.26968383789062,115366700
2022-05-11 00:00:00-04:00,151.27435948498825,153.1960828683304,143.6958565940324,144.3758544921875,142689800
2022-05-12 00:00:00-04:00,140.6999427258126,144.08020299470905,136.78750364436277,140.49298095703125,182602000
2022-05-13 00:00:00-04:00,142.4935240941809,145.9526407258744,141.03498745815705,144.97698974609375,113990900
2022-05-16 00:00:00-04:00,143.43961316503615,145.38105052063565,142.08946713795373,143.42974853515625,86643800
2022-05-17 00:00:00-04:00,146.7016310302499,147.5984402531948,144.5532317399834,147.0761260986328,78336300
2022-05-18 00:00:00-04:00,144.72079733304852,145.22339732349553,137.8715547980024,138.77822875976562,109742900
2022-05-19 00:00:00-04:00,137.85185149313176,139.6060416476657,134.6194101946053,135.35853576660156,136095600
2022-05-20 00:00:00-04:00,137.07331357352277,138.65997058931683,130.6872720917309,135.59506225585938,137426100
2022-05-23 00:00:00-04:00,135.79214749031698,141.1828380246541,135.65417798096212,141.03501892089844,117726300
2022-05-24 00:00:00-04:00,138.76834717267448,139.91153156082976,135.3388090457555,138.3248748779297,104132700
2022-05-25 00:00:00-04:00,136.42285136269513,139.73413423560646,136.33415991086508,138.48255920410156,92482700
2022-05-26 00:00:00-04:00,135.3979334424933,142.2471599393567,135.1515582804655,141.69528198242188,90601500
2022-05-27 00:00:00-04:00,143.28192892561134,147.50971980321964,143.15380903801713,147.47030639648438,90978500
2022-05-31 00:00:00-04:00,146.9085912630533,148.47553371046925,144.71091395436392,146.68191528320312,103718400
2022-06-01 00:00:00-04:00,147.7265663476628,149.5398992781837,145.53875333248308,146.5538330078125,74286600
2022-06-02 00:00:00-04:00,145.68656579095972,149.07669050037924,144.73062893844732,149.01756286621094,72348100
2022-06-03 00:00:00-04:00,144.770060362495,145.82455342819665,142.36545106101252,143.27210998535156,88570300
2022-06-06 00:00:00-04:00,144.89819811683444,146.41587794473585,142.79907635894833,144.02110290527344,71598400
2022-06-07 00:00:00-04:00,142.25704884726255,146.83962162801657,142.01067364318868,146.5538330078125,67808200
2022-06-08 00:00:00-04:00,146.42568759453718,147.69697680968412,145.32193168448424,145.81468200683594,53950200
2022-06-09 00:00:00-04:00,144.94748022220907,145.80486122895397,140.46344793267173,140.5718536376953,69473000
2022-06-10 00:00:00-04:00,138.2460293933542,138.71906549283727,135.07271611079338,135.14170837402344,91437900
2022-06-13 00:00:00-04:00,130.94348589502584,133.23970455320375,129.53422697538784,129.9678497314453,122207100
2022-06-14 00:00:00-04:00,131.19969793288186,131.9486729653345,129.57361294213226,130.83505249023438,84784300
2022-06-15 00:00:00-04:00,132.34286902822936,135.3486488673454,130.24376297463832,133.46633911132812,91533000
2022-06-16 00:00:00-04:00,130.16495607037353,130.4704589325547,127.16902501936201,128.1742401123047,108123900
2022-06-17 00:00:00-04:00,128.18406435914898,131.15041561507837,127.92782459091552,129.65245056152344,134520300
2022-06-21 00:00:00-04:00,131.48550486996535,135.07272690596213,131.3869638200352,133.8999786376953,81000500
2022-06-22 00:00:00-04:00,132.8356344352228,135.76257275465719,131.96840403366457,133.3875274658203,73409200
2022-06-23 00:00:00-04:00,134.83622462315083,136.58055018558431,133.66347628298064,136.26519775390625,72433800
2022-06-24 00:00:00-04:00,137.87154246227976,139.85240850117333,137.7434375963034,139.6060333251953,89116800
2022-06-27 00:00:00-04:00,140.63094744074303,141.4095014178601,138.9260354334884,139.6060333251953,70207900
2022-06-28 00:00:00-04:00,140.06923635925068,141.34052580053483,135.32897982103705,135.44723510742188,67083400
2022-06-29 00:00:00-04:00,135.46691746181185,138.6303659287056,134.6883635761582,137.21124267578125,66242400
2022-06-30 00:00:00-04:00,135.25995448479154,136.36371032139607,131.83041667995218,134.73764038085938,98964500
2022-07-01 00:00:00-04:00,134.06749230384347,137.02399404422195,133.69301230892643,136.91558837890625,71051600
2022-07-05 00:00:00-04:00,135.77242091666662,139.5567395850138,134.9445889899598,139.50746154785156,73353800
2022-07-06 00:00:00-04:00,139.3005347290775,142.0303609345011,139.0344453204545,140.84776306152344,74064300
2022-07-07 00:00:00-04:00,141.21241257758467,144.42515502716466,141.2025629824353,144.22805786132812,66253700
2022-07-08 00:00:00-04:00,143.1538148575739,145.4106197017086,142.89759010951482,144.9080047607422,64547800
2022-07-11 00:00:00-04:00,143.55788906254995,144.51382597051048,141.69529329047643,142.7694854736328,63141600
2022-07-12 00:00:00-04:00,143.64659160977368,146.2975911754457,142.94689446077814,143.74514770507812,77588800
2022-07-13 00:00:00-04:00,140.91675656689353,144.3265807145126,140.0593606954875,143.38050842285156,71185600
2022-07-14 00:00:00-04:00,141.99094375492155,146.79032738889836,141.17297636311127,146.31729125976562,78140700
2022-07-15 00:00:00-04:00,147.6082853549652,148.67262785570932,146.05119253188846,147.9926300048828,76259900
2022-07-18 00:00:00-04:00,148.55437722703743,149.37234459214557,144.5729460772953,144.93759155273438,81420900
2022-07-19 00:00:00-04:00,145.77526390456921,149.0372688640094,144.77991359630315,148.81060791015625,82982400
2022-07-20 00:00:00-04:00,148.92888507613446,151.49119332586315,148.18975943150696,150.821044921875,64823400
2022-07-21 00:00:00-04:00,152.25985260020167,153.3143455287886,149.73697330616696,153.0975341796875,65086600
2022-07-22 00:00:00-04:00,153.13695840464973,154.01405345612082,151.1856711624816,151.85580444335938,66675400
2022-07-25 00:00:00-04:00,151.77694330248553,152.79200772624299,150.07203146028309,150.73231506347656,53623900
2022-07-26 00:00:00-04:00,150.05230490595423,150.87027214829726,148.613482556807,149.40188598632812,55138700
2022-07-27 00:00:00-04:00,150.36769783431046,155.04882613514658,149.95378934695273,154.5166473388672,78620700
2022-07-28 00:00:00-04:00,154.70389699283152,155.3543310693815,152.17116799178928,155.06854248046875,81378700
2022-07-29 00:00:00-04:00,158.90214195015406,161.257488076031,157.1873652790473,160.15371704101562,101786900
2022-08-01 00:00:00-04:00,158.6754625398599,161.2180561543135,158.55720726769144,159.168212890625,67829400
2022-08-02 00:00:00-04:00,157.77867842117527,160.0551827813026,157.31549185882793,157.68997192382812,59907000
2022-08-03 00:00:00-04:00,158.5079152513036,164.17454378554137,158.4192238049961,163.72122192382812,82507500
2022-08-04 00:00:00-04:00,163.60296566260632,164.76586430720064,162.04587275334626,163.40586853027344,55474100
2022-08-05 00:00:00-04:00,161.06699370571175,163.6723288419394,160.85974446443265,163.17889404296875,56697000
2022-08-08 00:00:00-04:00,164.18550472324978,165.60659947941937,162.04399931317954,162.7052001953125,60276900
2022-08-09 00:00:00-04:00,161.8663704234178,163.64273887329983,161.10647654738344,162.75454711914062,63135500
2022-08-10 00:00:00-04:00,165.47827786948693,167.11648492615134,164.70852083002953,167.01780700683594,70170500
2022-08-11 00:00:00-04:00,167.8270416248752,168.74483818248612,165.9816002931334,166.2776641845703,57149200
2022-08-12 00:00:00-04:00,167.59019436587388,169.9093287754835,167.17569590306383,169.8402557373047,68039400
2022-08-15 00:00:00-04:00,169.2678689938365,171.1133102288565,169.10010297778325,170.9159393310547,54091700
2022-08-16 00:00:00-04:00,170.51130875130826,171.4291052045612,169.406019744618,170.75802612304688,56377100
2022-08-17 00:00:00-04:00,170.50146052110878,173.83706944158646,170.3040896179902,172.25808715820312,79542000
2022-08-18 00:00:00-04:00,171.46858522763415,172.60347919281742,170.84685258911696,171.8633270263672,62290100
2022-08-19 00:00:00-04:00,170.75803562921558,171.45871962967124,169.06061881248345,169.2678680419922,70346300
2022-08-22 00:00:00-04:00,167.4618943197239,167.62966033417896,164.94537398602955,165.36973571777344,69026800
2022-08-23 00:00:00-04:00,164.88617053329148,166.49477276056035,164.46180878530728,165.03419494628906,54147100
2022-08-24 00:00:00-04:00,165.12304228892702,165.90266271137483,164.06708450197766,165.3302764892578,53841500
2022-08-25 00:00:00-04:00,166.56386770201752,167.90601110393493,166.13952095667054,167.79745483398438,51218200
2022-08-26 00:00:00-04:00,168.33034343433388,168.80403659370677,161.41237837214825,161.47158813476562,78961000
2022-08-29 00:00:00-04:00,159.03401076431982,160.7610323552504,157.72148760663381,159.26100158691406,73314000
2022-08-30 00:00:00-04:00,160.00117720950024,160.42552392043874,155.64907854678992,156.82345581054688,77906200
2022-08-31 00:00:00-04:00,158.20506309707196,158.47152210531658,155.07668827346,155.1556396484375,87991100
2022-09-01 00:00:00-04:00,154.5832653521816,156.33989216971713,152.6391308869704,155.8859405517578,74229900
2022-09-02 00:00:00-04:00,157.65241340262483,158.2544044411162,152.93517807481416,153.76414489746094,76957800
2022-09-06 00:00:00-04:00,154.4154753271388,155.0273296121399,151.6719792603848,152.50094604492188,73714800
2022-09-07 00:00:00-04:00,152.78715495485997,154.61285463504657,151.59303614241935,153.9121856689453,87449600
2022-09-08 00:00:00-04:00,152.60949878868428,154.3069155323693,150.6752279441013,152.43186950683594,84923800
2022-09-09 00:00:00-04:00,153.42861893209738,155.74776853082003,152.71807161072002,155.3036651611328,68028800
2022-09-12 00:00:00-04:00,157.49451256385936,162.10319169268726,157.20832701154205,161.28408813476562,104956000
2022-09-13 00:00:00-04:00,157.80046608261773,158.4320621166019,151.35620785732317,151.82003784179688,122656600
2022-09-14 00:00:00-04:00,152.75754500619573,155.037226524522,151.5930460586156,153.27072143554688,87965400
2022-09-15 00:00:00-04:00,152.6193698403597,153.2016343191028,149.39231725485783,150.3693084716797,90481100
2022-09-16 00:00:00-04:00,149.22455028716234,149.36271142090462,146.4218293394224,148.7212371826172,162278800
2022-09-19 00:00:00-04:00,147.34948551345897,152.53055048964774,147.14225134713436,152.45159912109375,81474200
2022-09-20 00:00:00-04:00,151.3857850189289,156.00434240653766,151.06999458899193,154.83982849121094,107689800
2022-09-21 00:00:00-04:00,155.2740467070239,156.65567307047792,151.58316433856976,151.7015838623047,101696800
2022-09-22 00:00:00-04:00,150.37917767527796,152.44173129494766,148.92847832058902,150.7344512939453,86652500
2022-09-23 00:00:00-04:00,149.2048340849056,149.4811563994393,146.60936192506745,148.45480346679688,96029900
2022-09-26 00:00:00-04:00,147.6948880102553,151.75092212100176,147.67514640455875,148.79031372070312,93339400
2022-09-27 00:00:00-04:00,150.7344617346572,152.68845924345578,147.98108723466274,149.76731872558594,84442700
2022-09-28 00:00:00-04:00,145.70143313730634,148.66204205913598,142.9381951319115,147.87254333496094,146691400
2022-09-29 00:00:00-04:00,144.18165483368003,144.79350916804302,138.83280834097133,140.6091766357422,128138200
2022-09-30 00:00:00-04:00,139.42493615755308,141.2210460611346,136.18800506786133,136.3853759765625,124925300
2022-10-03 00:00:00-04:00,136.395227417554,141.1914133396826,135.8820511093635,140.5795440673828,114311700
2022-10-04 00:00:00-04:00,143.12569817421627,144.30007541815792,142.36580435900075,144.18165588378906,87830100
2022-10-05 00:00:00-04:00,142.17829892107557,145.44483462169993,141.13220458118386,144.47769165039062,79471000
2022-10-06 00:00:00-04:00,143.8954467664891,145.60272687269935,143.31319734564778,143.5204315185547,68402200
2022-10-07 00:00:00-04:00,140.6683921871329,141.22105183590455,137.61896860646343,138.2505645751953,85925600
2022-10-10 00:00:00-04:00,138.5762176513672,140.02691706572585,136.7505180551927,138.5762176513672,74899000
2022-10-11 00:00:00-04:00,138.063054355342,139.49402735669463,136.40512061529776,137.15513610839844,77033700
2022-10-12 00:00:00-04:00,137.3031797708572,138.51702522883681,136.3459150018641,136.52354431152344,70433700
2022-10-13 00:00:00-04:00,133.21755990005613,141.7046311562708,132.60569038350516,141.11251831054688,113224000
2022-10-14 00:00:00-04:00,142.41514824444727,142.62239748423457,136.37551116721934,136.56301879882812,88598000
2022-10-17 00:00:00-04:00,139.21769847828358,141.02365655306738,138.4281998048671,140.54010009765625,85250900
2022-10-18 00:00:00-04:00,143.57964610972482,144.7737497481639,138.7637182271675,141.86248779296875,99136600
2022-10-19 00:00:00-04:00,139.82954896048238,143.0467382727137,139.6420413366173,141.97105407714844,61758300
2022-10-20 00:00:00-04:00,141.14208050988137,143.97439116428012,140.77692855410262,141.50721740722656,64522000
2022-10-21 00:00:00-04:00,140.99406803245788,145.90868993912767,140.77695549561207,145.3363037109375,86548600
2022-10-24 00:00:00-04:00,145.25735083913412,148.25742804538453,144.08297350872007,147.4876708984375,75981900
2022-10-25 00:00:00-04:00,148.11923485879902,150.4877306173899,147.39882436341958,150.33969116210938,74732300
2022-10-26 00:00:00-04:00,148.9778530921607,149.9943276549768,146.09618038338365,147.3889923095703,88194300
2022-10-27 00:00:00-04:00,146.12579536819774,147.09292340264514,142.23752656273683,142.8987274169922,109180200
2022-10-28 00:00:00-04:00,146.25406355734995,155.4319533375391,145.87906336998515,153.695068359375,164762400
2022-10-31 00:00:00-04:00,151.14893931793952,152.21476020669766,149.92521569193562,151.32656860351562,97943200
2022-11-01 00:00:00-04:00,153.04374586124993,153.4088828100258,147.17187450407766,148.67190551757812,80379300
2022-11-02 00:00:00-04:00,146.9942290649959,150.17195049314788,143.09609701993313,143.12570190429688,93604600
2022-11-03 00:00:00-04:00,140.19468007204958,140.92496892991684,136.92814440584334,137.0564422607422,97918500
2022-11-04 00:00:00-04:00,140.456901891493,141.03023754059535,132.83552430474884,136.78955078125,140814800
2022-11-07 00:00:00-05:00,135.5341392248018,137.55068603269024,134.11068732115655,137.32333374023438,83374600
2022-11-08 00:00:00-05:00,138.79624280214017,139.80450887367877,135.90980476875018,137.89669799804688,89908500
2022-11-09 00:00:00-05:00,136.90815350204326,136.95758184489978,133.04308937521566,133.3198699951172,74917800
2022-11-10 00:00:00-05:00,139.61669377296678,145.18197631835938,137.8966866598679,145.18197631835938,118854000
2022-11-11 00:00:00-05:00,144.1440507641814,148.28588106740983,142.71070401695297,147.9794464111328,93979700
2022-11-14 00:00:00-05:00,147.25783186642536,148.5527731206919,145.73552323030617,146.5757598876953,73374100
2022-11-15 00:00:00-05:00,150.47050439791028,151.82475387007386,146.85256593568872,148.3155517578125,89868300
2022-11-16 00:00:00-05:00,147.4160140311921,148.14749936078283,145.59715017769167,147.0799102783203,64218300
2022-11-17 00:00:00-05:00,144.74701489370946,149.7389762643868,144.47023425105218,148.9877166748047,80389400
2022-11-18 00:00:00-05:00,150.5594283528078,150.94494529919749,148.24632667446954,149.5511474609375,74829600
2022-11-21 00:00:00-05:00,148.43419778304104,148.64177578261243,146.02223856523375,146.30889892578125,58724100
2022-11-22 00:00:00-05:00,146.42752203321936,148.69119604461505,145.24130176660822,148.45394897460938,51804100
2022-11-23 00:00:00-05:00,147.73233375155243,150.08498469071404,147.62359740352187,149.33372497558594,58301400
2022-11-25 00:00:00-05:00,146.6054284287757,147.16888449613631,145.42910302505686,146.40773010253906,35195900
2022-11-28 00:00:00-05:00,143.47186332830165,144.95462339373816,141.73209694821898,142.56243896484375,69246000
2022-11-29 00:00:00-05:00,142.6316213475949,143.14564904140522,138.73691772229893,139.5474853515625,83763800
2022-11-30 00:00:00-05:00,139.7748396315525,147.01071582680532,138.9346179969114,146.32864379882812,111380900
2022-12-01 00:00:00-05:00,146.50656610739853,147.4159903463265,144.92494955414173,146.60540771484375,71250400
2022-12-02 00:00:00-05:00,144.2824471593233,146.2989942268281,143.97599740675216,146.11117553710938,65447400
2022-12-05 00:00:00-05:00,146.07164500360574,149.18543519719876,144.0946315261712,144.9447479248047,68826400
2022-12-06 00:00:00-05:00,145.3796777864446,145.60703008872727,140.28885957535718,141.26748657226562,64727200
2022-12-07 00:00:00-05:00,140.55577809875786,141.72220883121116,138.3909458890047,139.3201446533203,69721100
2022-12-08 00:00:00-05:00,140.7238072376209,141.87047857115377,139.47829428917862,141.01046752929688,62128300
2022-12-09 00:00:00-05:00,140.7040317435328,143.89691905591846,139.28057976630063,140.52610778808594,76097000
2022-12-12 00:00:00-05:00,141.0598951045821,142.83921008074833,139.4387448115005,142.82933044433594,70462700
2022-12-13 00:00:00-05:00,147.78174582279246,148.24634516014598,142.58220621584587,143.79806518554688,93886200
2022-12-14 00:00:00-05:00,143.67942923603562,144.97437036858227,139.53758448888027,141.56402587890625,82291200
2022-12-15 00:00:00-05:00,139.48819997009136,140.17027209900087,134.46658344260476,134.93118286132812,98931900
2022-12-16 00:00:00-05:00,135.1189720463015,136.06792995299983,132.19298581991796,132.96401977539062,160156900
2022-12-19 00:00:00-05:00,133.5571311451233,133.6460931216457,129.81069766078807,130.84861755371094,79592600
2022-12-20 00:00:00-05:00,129.87988952300458,131.7185125149171,128.39712953221752,130.77943420410156,77432800
2022-12-21 00:00:00-05:00,131.45162141055363,135.23760401600552,131.2242690848365,133.8932342529297,85928000
2022-12-22 00:00:00-05:00,132.80586453500828,133.0134424692819,128.802409885042,130.71022033691406,77852100
2022-12-23 00:00:00-05:00,129.4152989435447,130.8980590346716,128.150011539123,130.34449768066406,63814900
2022-12-27 00:00:00-05:00,129.86999709579138,129.8996510860134,127.24056601774359,128.53550720214844,69007800
2022-12-28 00:00:00-05:00,128.17966147970347,129.52403118980348,124.4233405593597,124.59138488769531,85438400
2022-12-29 00:00:00-05:00,126.51896259932623,128.9803420184741,126.26195630324504,128.12034606933594,75703700
2022-12-30 00:00:00-05:00,126.93414153068441,128.45643512279935,125.9654017030859,128.43666076660156,77034200
